"","Valid_LIB.C.150","Alien_origin","rep.1..length.pezalps.TNRS.phy.tip.label..","endemic.TNRS","Ecrins.NP","Summits","Persistent","Under.Ice","Plat.de.la.Selle","Barre.des.Ecrins","La.Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale.Ailefroide","Brevoort","Burlan","Rocher.de.la.Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1199","Stellaria_nemorum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200","Stipa_capillata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1201","Stipa_eriocaulis","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202","Stipa_pennata","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203","Streptopus_amplexifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204","Succisa_pratensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1205","Swertia_perennis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","Symphyotrichum_novi-belgii","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207","Symphytum_officinale","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","Symphytum_tuberosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Tanacetum_corymbosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Taraxacum_alpinum","",1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"1211","Taraxacum_dissectum","",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1212","Taraxacum_erythrospermum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213","Taraxacum_fulvum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","Taraxacum_lapponicum","North Eurasia",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1215","Taraxacum_montanum","Persia, Asia",0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"1216","Taraxacum_officinale","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1217","Taraxacum_rubicundum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218","Taraxacum_sellandii","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219","Taxus_baccata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Telephium_imperati","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","Teucrium_chamaedrys","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Teucrium_montanum","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Teucrium_scordium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Teucrium_scorodonia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Thalictrum_aquilegiifolium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","Thalictrum_foetidum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Thalictrum_minus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228","Thalictrum_simplex","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Thesium_alpinum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","Thesium_humifusum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","Thesium_linophyllon","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","Thlaspi_arvense","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","Thymus_oenipontanus","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Thymus_praecox","",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"1235","Thymus_pulegioides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236","Thymus_serpyllum","",1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"1237","Thymus_striatus","Eurasia",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1238","Tilia_cordata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239","Tilia_platyphyllos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1240","Tofieldia_calyculata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Tolpis_staticifolia","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1242","Torilis_japonica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","Tozzia_alpina","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244","Tragopogon_crocifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245","Tragopogon_dubius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","Tragopogon_porrifolius","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Tragopogon_pratensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","Traunsteinera_globosa","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","Trichophorum_alpinum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250","Trichophorum_cespitosum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","Trifolium_alpestre","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252","Trifolium_alpinum","",1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1253","Trifolium_angulatum","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1254","Trifolium_arvense","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255","Trifolium_aureum","",1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1256","Trifolium_diffusum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","Trifolium_medium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","Trifolium_ochroleucon","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","Trifolium_patens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","Trifolium_pratense","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1261","Trifolium_repens","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1262","Trifolium_rubens","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263","Trifolium_saxatile","",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264","Trifolium_thalii","",1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
"1265","Triglochin_palustris","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","Trigonella_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267","Trinia_glauca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268","Trisetum_distichophyllum","",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1269","Trisetum_flavescens","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1270","Trisetum_spicatum_subsp._ovatipaniculatum","",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1271","Triticum_aestivum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272","Triticum_turgidum_subsp._durum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1273","Trollius_europaeus","",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1274","Tulipa_sylvestris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275","Turritis_glabra","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276","Tussilago_farfara","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Typha_latifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","Ulmus_minor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279","Urtica_dioica","",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1280","Vaccinium_myrtillus","",1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1281","Vaccinium_uliginosum","",1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"1282","Vaccinium_vitis-idaea","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283","Valeriana_dioica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1284","Valeriana_montana","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1285","Valeriana_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Valeriana_saliunca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1287","Valeriana_tripteris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Valeriana_tuberosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","Valerianella_dentata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","Valerianella_locusta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","Veratrum_album","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","Verbascum_chaixii","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293","Verbascum_lychnitis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","Verbascum_nigrum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295","Verbascum_pulverulentum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","Verbascum_thapsus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297","Verbena_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298","Veronica_agrestis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299","Veronica_allionii","",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1300","Veronica_alpina","",1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"1301","Veronica_anagallis-aquatica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302","Veronica_aphylla","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1303","Veronica_arvensis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304","Veronica_austriaca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305","Veronica_beccabunga","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306","Veronica_bellidioides","",1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1307","Veronica_chamaedrys","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308","Veronica_fruticans","",1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"1309","Veronica_fruticulosa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Veronica_hederifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","Veronica_officinalis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","Veronica_persica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","Veronica_serpyllifolia","",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1314","Veronica_spicata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Veronica_triphyllos","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316","Veronica_urticifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","Veronica_verna","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","Viburnum_lantana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Viburnum_opulus","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","Vicia_cracca","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1321","Vicia_hirsuta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322","Vicia_hybrida","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1323","Vicia_onobrychioides","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","Vicia_sativa","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325","Vicia_sepium","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326","Vicia_tenuifolia","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327","Vinca_minor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","Vincetoxicum_hirundinaria","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","Viola_biflora","",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1330","Viola_calcarata","",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1331","Viola_canina","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1332","Viola_hirta","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333","Viola_laricicola","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334","Viola_mirabilis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","Viola_odorata","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","Viola_palustris","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Viola_pyrenaica","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","Viola_reichenbachiana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","Viola_riviniana","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","Viola_rupestris","",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1341","Viola_suavis","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","Viola_tricolor","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1343","Viscum_album","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","Woodsia_alpina","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","Xeranthemum_inapertum","",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
